customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied
199716,02-03-2021,Female,58,Connacht,Business,TRUE,FALSE,3,4,1,,2,2,2,2,4,TRUE
322289,07-11-2021,Female,26,Leinster,Business,TRUE,TRUE,3,2,2,4,1,3,4,4,4,FALSE
288564,03-06-2022,Male,68,,Personal,FALSE,FALSE,1,4,2,2,1,3,1,1,4,FALSE
217966,22-03-2022,Female,38,,Business-Plus,TRUE,FALSE,2,4,2,3,2,3,2,1,,FALSE
64275,24-11-2021,Male,58,Ulster,Personal,FALSE,TRUE,3,3,5,4,1,2,2,2,4,FALSE
192482,28-07-2021,Female,65,,Business,FALSE,FALSE,2,2,3,5,5,4,4,4,5,TRUE
139341,02-11-2021,Not specified,31,Ulster,Business,TRUE,TRUE,1,1,1,4,1,5,5,4,4,FALSE
344966,24-01-2021,Female,42,Leinster,Business,FALSE,FALSE,1,2,2,2,1,1,1,1,1,FALSE
225608,24-06-2022,f,48,Munster,Business,TRUE,TRUE,2,3,4,,4,4,4,4,2,FALSE
273800,14-07-2022,m,38,Leinster,Business-Plus,TRUE,FALSE,2,3,2,2,2,1,4,3,2,FALSE
50144,24-08-2021,Female,36,Leinster,Business,TRUE,TRUE,3,3,3,2,3,4,3,4,3,FALSE
263260,20-07-2021,f,33,Connacht,Personal,TRUE,TRUE,4,4,3,2,3,,5,4,3,TRUE
320647,30-09-2022,Not specified,56,Connacht,Business,TRUE,FALSE,2,2,5,4,4,4,2,4,3,TRUE
372095,19-05-2021,Female,31,Leinster,Business,TRUE,TRUE,1,4,1,3,4,3,3,1,4,FALSE
373453,12-08-2021,Female,,Leinster,Business-Plus,TRUE,TRUE,3,3,4,2,3,5,5,4,,TRUE
168474,01-07-2021,Female,43,Munster,Personal,TRUE,FALSE,2,2,3,2,2,3,4,,2,FALSE
118765,18-03-2022,Male,51,Connacht,Business,TRUE,TRUE,1,1,3,4,3,3,4,,2,FALSE
233659,04-11-2022,Female,79,Leinster,Business,TRUE,FALSE,2,4,2,2,1,1,1,1,,FALSE
146300,20-10-2022,Male,41,,Business,TRUE,FALSE,4,2,4,4,4,3,1,2,4,TRUE
171900,25-07-2022,,31,Munster,Business,TRUE,FALSE,2,2,4,5,4,3,5,4,4,TRUE
112515,07-08-2022,Female,33,Munster,Business,TRUE,FALSE,2,2,2,5,5,3,5,5,5,FALSE
108807,25-09-2021,Female,31,Leinster,Personal,TRUE,FALSE,3,3,3,5,2,2,4,3,4,FALSE
341567,08-07-2021,Female,29,Leinster,Personal,TRUE,TRUE,1,4,4,2,3,3,5,5,1,FALSE
178190,05-03-2022,,,Ulster,Business,TRUE,FALSE,4,4,5,5,4,4,4,1,3,TRUE
287295,19-10-2021,Female,33,Leinster,Business,TRUE,FALSE,2,1,2,2,2,2,4,4,2,FALSE
42337,07-05-2022,Female,57,Leinster,Personal,TRUE,FALSE,5,4,4,2,5,5,5,,,TRUE
92495,01-10-2021,Female,18,Connacht,Personal,TRUE,TRUE,2,2,2,1,4,1,1,1,4,FALSE
74896,16-02-2022,Female,58,Connacht,Business,TRUE,FALSE,1,4,5,4,4,3,5,4,3,TRUE
78900,10-12-2022,Not specified,,,Business,TRUE,FALSE,4,4,2,1,3,2,4,4,2,TRUE
45281,23-02-2021,Male,32,Leinster,Business,TRUE,FALSE,2,4,4,,4,2,5,,4,TRUE
192983,08-09-2021,Female,35,Leinster,Business,TRUE,FALSE,4,3,3,1,2,5,4,5,,TRUE
203062,20-07-2022,Female,24,Connacht,Personal,TRUE,TRUE,,3,3,4,,4,,2,5,FALSE
231414,09-08-2021,,78,Connacht,Personal,TRUE,FALSE,3,5,3,4,3,3,3,3,4,FALSE
229805,28-06-2022,,50,Ulster,Business,TRUE,FALSE,5,4,5,4,5,5,5,2,3,TRUE
3738,06-02-2022,Female,48,Connacht,Personal,TRUE,TRUE,2,2,2,2,3,,4,2,3,FALSE
299540,09-04-2021,f,56,Munster,Business,TRUE,FALSE,2,,4,4,5,5,3,,4,TRUE
119579,11-11-2021,Female,45,,Personal,FALSE,TRUE,3,3,3,4,1,2,3,3,1,FALSE
190316,03-08-2021,m,,Leinster,Business,TRUE,TRUE,3,3,3,2,1,,3,2,1,FALSE
30355,26-10-2021,Female,42,Munster,Personal,TRUE,TRUE,4,4,1,3,2,4,4,3,1,FALSE
337566,19-08-2021,,60,Connacht,Business,FALSE,FALSE,2,2,,,4,4,4,,3,TRUE
246119,19-08-2022,f,22,Leinster,Business,TRUE,FALSE,4,4,4,4,4,5,4,4,4,TRUE
264919,08-04-2021,Female,,Leinster,Personal,TRUE,FALSE,5,2,4,3,4,,3,4,4,TRUE
316401,26-07-2022,Not specified,31,Munster,Personal,TRUE,FALSE,4,4,4,2,2,1,5,3,1,TRUE
100621,03-11-2022,Female,50,,Business,TRUE,FALSE,2,2,5,4,4,4,4,4,4,TRUE
288289,10-06-2021,Female,,Leinster,Personal,TRUE,TRUE,4,4,4,1,1,2,4,4,1,TRUE
256044,17-03-2021,Female,33,Munster,Personal,TRUE,FALSE,3,3,5,3,2,2,4,3,5,FALSE
249247,09-09-2022,Male,60,Leinster,Personal,TRUE,FALSE,4,4,4,3,4,4,4,1,3,FALSE
139592,08-08-2022,Male,21,Ulster,Business,TRUE,FALSE,3,1,2,,2,5,3,2,3,FALSE
203202,26-02-2021,Female,63,Munster,Business,FALSE,FALSE,3,3,2,3,1,,1,1,2,FALSE
330171,20-03-2021,Male,59,Leinster,Personal,TRUE,TRUE,,3,3,2,1,5,4,5,,TRUE
44333,12-04-2021,Male,33,Leinster,Business,TRUE,FALSE,2,4,2,3,3,,2,2,3,TRUE
328650,07-05-2022,Not specified,47,Leinster,Business,TRUE,FALSE,2,4,4,5,4,4,4,4,4,TRUE
175621,04-06-2022,Male,39,Munster,Personal,TRUE,TRUE,3,1,3,3,3,2,3,3,3,FALSE
220876,22-05-2022,Not specified,,Leinster,Personal,FALSE,FALSE,3,5,4,4,3,3,3,3,2,FALSE
365638,16-06-2021,Male,68,Munster,Business,TRUE,FALSE,2,2,4,4,2,2,3,2,4,FALSE
265200,12-02-2021,,32,Connacht,Business-Plus,TRUE,TRUE,3,3,3,2,3,4,5,5,3,FALSE
386086,05-02-2021,Female,55,,Business,TRUE,FALSE,2,4,2,3,1,4,2,3,2,FALSE
54429,16-07-2021,Male,32,Connacht,Business,TRUE,FALSE,4,2,5,5,5,4,3,2,5,TRUE
70866,17-03-2022,Male,,Munster,Personal,TRUE,TRUE,3,3,3,4,5,2,4,2,3,FALSE
257677,04-06-2022,Female,,Connacht,Business,TRUE,FALSE,1,1,1,3,4,5,4,4,3,FALSE
177947,29-07-2021,Male,38,Leinster,Business,TRUE,FALSE,1,,1,1,1,5,5,4,3,FALSE
80817,11-09-2021,Female,76,Leinster,Personal,TRUE,FALSE,2,4,2,2,1,3,4,3,2,FALSE
237378,31-03-2022,Male,42,Munster,Personal,TRUE,FALSE,3,3,4,4,1,2,4,1,4,FALSE
233945,01-02-2021,Female,48,Leinster,Business,TRUE,FALSE,5,5,4,,4,1,4,2,4,TRUE
151985,19-03-2021,m,32,Connacht,Business,TRUE,FALSE,3,3,,4,4,,4,1,3,TRUE
31953,25-03-2021,,45,,Business,TRUE,FALSE,4,,4,3,3,1,3,1,3,FALSE
108758,13-12-2021,Female,61,Connacht,Personal,FALSE,FALSE,5,5,5,4,4,4,4,4,3,TRUE
41132,11-05-2021,,64,Munster,Personal,TRUE,FALSE,4,3,2,2,2,3,3,3,2,FALSE
260296,13-12-2022,Male,46,Leinster,Business,TRUE,FALSE,3,4,5,4,5,,5,2,4,TRUE
293232,03-02-2021,f,,Ulster,Business-Plus,TRUE,TRUE,1,1,5,3,2,2,,2,1,FALSE
191998,22-07-2021,Female,67,Ulster,Business,TRUE,FALSE,4,4,5,4,5,5,3,5,4,TRUE
228530,06-01-2022,m,69,Ulster,Personal,FALSE,FALSE,1,2,4,2,2,1,4,3,4,FALSE
187482,28-08-2022,Female,,Leinster,Business,TRUE,TRUE,1,2,4,4,4,3,5,3,4,FALSE
147559,10-11-2021,Female,,Leinster,Personal,TRUE,FALSE,2,2,2,2,2,1,,4,2,FALSE
330639,25-09-2021,Female,67,Connacht,Personal,TRUE,FALSE,1,1,5,,3,,3,3,3,TRUE
252921,24-10-2021,Female,,Leinster,Business,TRUE,FALSE,1,2,3,,3,4,4,4,3,FALSE
60126,16-10-2021,Male,66,Leinster,Business,TRUE,FALSE,4,3,5,5,4,3,3,,5,TRUE
370519,17-08-2022,Male,48,Leinster,Business,TRUE,FALSE,3,4,4,3,3,3,,3,1,FALSE
105082,11-12-2022,,55,Connacht,Personal,TRUE,TRUE,4,4,4,2,3,5,5,5,3,FALSE
368701,07-05-2021,Male,,Munster,Personal,TRUE,TRUE,,2,2,3,3,1,3,4,4,FALSE
255412,13-08-2022,Female,,Leinster,Business,TRUE,FALSE,2,2,2,4,4,5,5,4,4,FALSE
53990,25-05-2022,Male,52,Connacht,Personal,TRUE,FALSE,4,4,4,3,3,1,4,2,2,TRUE
297117,15-01-2022,Female,33,,Business,TRUE,FALSE,5,5,2,2,2,,5,4,2,TRUE
75039,10-02-2022,Female,49,Munster,Business,TRUE,FALSE,1,4,4,2,1,4,3,4,2,FALSE
243970,16-04-2021,Male,61,Leinster,Personal,TRUE,TRUE,1,4,3,2,3,2,4,3,3,FALSE
31529,08-01-2022,Female,40,Munster,Business,TRUE,TRUE,1,1,1,1,2,3,4,4,2,FALSE
289287,26-09-2022,m,52,Leinster,Business,TRUE,TRUE,3,3,3,3,2,1,3,3,2,FALSE
281882,06-03-2021,Female,60,Leinster,Business,TRUE,TRUE,2,2,4,3,3,1,1,1,3,FALSE
273270,28-09-2022,Female,48,Leinster,Business,TRUE,FALSE,1,4,3,4,3,1,3,3,2,FALSE
248979,04-08-2022,Female,42,Leinster,Business,TRUE,FALSE,4,5,4,4,4,3,4,4,,FALSE
283890,22-05-2021,Female,38,Leinster,Personal,TRUE,TRUE,5,5,5,4,1,5,1,3,5,TRUE
356355,29-05-2021,Female,75,Munster,Business,TRUE,FALSE,2,4,2,,2,2,2,2,,FALSE
33989,22-05-2022,Female,59,,Personal,TRUE,FALSE,4,1,4,3,4,1,2,2,4,FALSE
377093,29-07-2021,,,Leinster,Personal,TRUE,FALSE,3,3,4,3,3,4,3,4,,FALSE
101492,08-05-2022,Male,82,Munster,Business-Plus,TRUE,FALSE,3,3,3,3,3,1,4,2,3,FALSE
278990,11-12-2021,Female,28,Leinster,Personal,TRUE,FALSE,2,4,1,1,1,4,5,4,1,FALSE
163937,13-06-2021,Female,52,Leinster,Business,TRUE,FALSE,3,3,5,4,4,,3,1,5,TRUE
41258,01-05-2022,Female,77,Munster,Business-Plus,TRUE,FALSE,1,4,2,1,4,4,4,4,4,TRUE
332251,30-07-2021,Female,31,Munster,Business,TRUE,FALSE,4,4,4,4,4,2,5,,4,TRUE
141806,30-09-2021,Male,62,Leinster,Personal,FALSE,FALSE,3,3,3,4,3,3,3,,3,FALSE
237240,16-07-2021,Male,35,Munster,Business,TRUE,FALSE,2,2,2,2,2,1,2,4,2,FALSE
237102,09-11-2022,Female,80,Connacht,Personal,TRUE,FALSE,3,1,3,3,1,,4,3,1,FALSE
201159,02-02-2021,Male,43,,Business,TRUE,FALSE,3,2,3,3,3,3,2,3,1,FALSE
272397,11-11-2021,Male,57,Leinster,Business,FALSE,FALSE,2,5,3,4,4,4,4,4,4,TRUE
214985,30-06-2022,m,21,Leinster,Business,TRUE,FALSE,5,1,1,4,2,4,4,5,2,TRUE
57425,08-07-2021,Male,,Leinster,Personal,TRUE,FALSE,2,2,3,1,1,5,4,5,1,FALSE
301218,06-07-2021,Male,70,Leinster,Business,TRUE,FALSE,1,4,4,5,3,4,3,3,5,TRUE
360184,08-06-2021,Not specified,48,Leinster,Business,FALSE,FALSE,3,3,1,1,5,1,5,4,3,TRUE
248764,23-08-2022,Female,46,Munster,Business,TRUE,FALSE,5,5,2,3,5,5,4,2,3,TRUE
312068,11-07-2021,,,Leinster,Personal,TRUE,FALSE,2,1,4,3,1,1,1,1,1,FALSE
238638,03-03-2021,Female,31,Leinster,Personal,TRUE,FALSE,2,2,2,1,1,,5,4,1,FALSE
379292,02-04-2022,Male,57,Munster,Business,FALSE,FALSE,2,2,4,5,2,5,4,2,4,TRUE
378083,18-05-2022,Female,31,Munster,Business,TRUE,FALSE,4,4,4,5,5,5,4,4,5,TRUE
186958,30-11-2021,Not specified,,Ulster,Personal,TRUE,FALSE,1,3,3,3,3,3,4,4,,FALSE
95436,26-02-2021,Female,65,Munster,Business,TRUE,FALSE,,4,4,5,1,4,4,5,,TRUE
150353,03-06-2022,f,33,Leinster,Business,TRUE,FALSE,4,4,4,4,4,3,5,4,4,TRUE
308106,16-05-2022,Male,,Leinster,Business,TRUE,FALSE,2,5,4,4,5,5,5,2,5,TRUE
145770,01-05-2022,Male,60,,Personal,TRUE,TRUE,3,3,5,4,1,5,4,2,5,FALSE
143844,07-05-2021,Female,38,Connacht,Business,TRUE,FALSE,4,1,5,5,1,5,3,2,5,FALSE
86161,05-06-2021,Male,36,Ulster,Business,TRUE,FALSE,4,2,4,4,4,4,5,5,4,TRUE
213648,22-11-2021,,53,Leinster,Business,TRUE,FALSE,5,5,5,5,5,5,5,,1,TRUE
318258,06-01-2021,m,26,Leinster,Business,FALSE,FALSE,3,3,4,4,3,3,1,5,4,TRUE
255142,08-05-2022,Male,63,Munster,Business,FALSE,FALSE,3,2,2,4,2,,1,1,1,TRUE
21319,13-09-2022,Male,30,Munster,Personal,TRUE,TRUE,,,4,2,3,4,2,,3,TRUE
281513,04-02-2021,Not specified,45,Leinster,Business,TRUE,FALSE,1,2,3,2,1,,1,1,3,FALSE
216575,04-10-2021,Male,51,Leinster,Business,TRUE,FALSE,1,5,1,3,5,5,2,5,2,TRUE
314205,09-01-2022,Not specified,,Leinster,Personal,TRUE,FALSE,4,4,1,4,4,5,3,3,4,FALSE
333399,12-01-2021,Male,58,Munster,Business,FALSE,FALSE,5,5,5,2,3,3,3,3,1,TRUE
65912,25-11-2021,Male,,Munster,Personal,TRUE,TRUE,4,4,4,1,3,3,2,3,3,FALSE
151523,31-05-2021,,,Leinster,Personal,FALSE,TRUE,2,2,2,1,3,5,5,5,2,FALSE
374499,11-12-2022,Female,74,Munster,Personal,TRUE,TRUE,1,1,4,3,5,5,5,5,3,FALSE
212565,15-09-2021,Male,19,Leinster,Personal,TRUE,FALSE,2,4,2,1,1,3,4,4,,FALSE
314201,26-03-2022,,64,Munster,Personal,TRUE,FALSE,5,2,5,3,5,5,5,5,5,TRUE
369102,28-08-2021,Male,50,Leinster,Business,TRUE,FALSE,4,4,4,2,2,1,3,4,,FALSE
286724,16-02-2021,Male,56,Munster,Business,FALSE,FALSE,2,2,3,4,4,4,4,4,3,TRUE
280858,22-07-2022,Male,54,,Business,TRUE,FALSE,5,1,2,5,5,1,4,,5,TRUE
270663,02-06-2021,f,40,Ulster,Business,TRUE,FALSE,4,4,4,4,4,4,4,4,4,TRUE
194409,23-03-2021,Male,56,Ulster,Personal,TRUE,FALSE,1,2,4,4,2,2,2,2,2,FALSE
17596,15-05-2021,f,25,Leinster,Personal,TRUE,TRUE,3,4,4,3,3,5,4,5,,FALSE
272245,15-04-2022,Male,58,Ulster,Personal,TRUE,FALSE,2,2,2,4,4,3,4,4,5,TRUE
77225,10-06-2021,Female,23,Connacht,Personal,TRUE,TRUE,,3,4,2,3,4,5,5,,FALSE
299165,25-05-2022,Male,69,Ulster,Business,TRUE,FALSE,3,3,4,5,5,5,5,5,3,TRUE
288594,24-02-2022,f,55,Connacht,Business,FALSE,FALSE,4,2,4,5,4,4,4,4,5,TRUE
35949,17-08-2021,Female,68,Leinster,Personal,FALSE,TRUE,2,2,4,3,3,3,2,3,5,FALSE
364594,22-07-2021,Female,,Leinster,Personal,TRUE,TRUE,3,1,1,1,2,1,4,3,2,FALSE
385916,11-01-2021,m,57,Leinster,Personal,TRUE,TRUE,2,2,3,2,3,3,3,3,4,FALSE
36274,07-01-2021,Male,53,Leinster,Personal,FALSE,TRUE,3,2,1,2,3,4,4,5,1,FALSE
240270,02-10-2022,Female,67,Munster,Business,TRUE,FALSE,1,1,,2,2,4,4,4,,TRUE
310006,29-07-2022,Female,55,Leinster,Personal,TRUE,FALSE,5,5,2,1,5,5,5,5,1,TRUE
125689,22-04-2021,Male,19,Munster,Personal,TRUE,TRUE,1,1,1,1,4,2,,3,2,FALSE
57278,18-02-2021,Male,,Leinster,Business,FALSE,FALSE,3,2,5,3,4,4,4,2,,TRUE
255521,06-12-2022,Male,32,Munster,Business,TRUE,FALSE,1,1,1,3,3,3,5,5,3,TRUE
388125,28-02-2021,Male,73,Leinster,Personal,TRUE,TRUE,3,3,4,4,2,2,1,1,5,FALSE
147021,02-02-2021,m,,Connacht,Business,TRUE,FALSE,2,4,2,3,4,4,4,4,5,TRUE
248390,30-09-2021,Female,67,Leinster,Personal,FALSE,TRUE,4,4,4,4,4,1,2,2,4,FALSE
301450,22-09-2021,,76,Leinster,Personal,FALSE,TRUE,2,2,2,2,1,4,1,,1,FALSE
119020,24-11-2021,Male,31,Leinster,Personal,TRUE,TRUE,2,2,2,1,1,2,2,2,,FALSE
88025,04-10-2021,Female,24,Munster,Personal,TRUE,TRUE,1,1,1,2,1,,5,3,2,FALSE
101055,13-06-2022,f,,Ulster,Business-Plus,TRUE,TRUE,1,3,4,4,2,2,4,2,4,FALSE
312075,11-10-2021,f,60,Munster,Business,TRUE,FALSE,1,1,4,4,4,4,3,4,4,TRUE
7246,10-05-2021,Male,58,Munster,Personal,TRUE,TRUE,4,1,3,3,4,,4,4,,FALSE
86143,30-05-2022,Male,52,Leinster,Business,FALSE,FALSE,2,2,3,4,2,,2,2,4,FALSE
45793,12-04-2021,Male,21,,Personal,TRUE,TRUE,4,3,2,4,1,1,3,,1,TRUE
310507,08-06-2021,Male,59,Leinster,Personal,FALSE,FALSE,4,3,4,4,4,,4,4,4,TRUE
164304,15-11-2021,Male,64,Leinster,Personal,TRUE,FALSE,5,4,2,4,5,5,4,5,3,TRUE
306651,12-01-2021,Male,,Leinster,Personal,FALSE,FALSE,2,2,2,3,3,5,1,4,3,FALSE
212137,11-03-2021,,,Leinster,Personal,TRUE,FALSE,3,3,3,2,5,1,3,3,5,FALSE
237145,13-12-2022,Not specified,73,Leinster,Personal,FALSE,TRUE,3,3,3,4,5,4,3,4,5,FALSE
278941,17-09-2021,Male,34,Munster,Business,TRUE,FALSE,4,4,2,3,4,,5,4,3,TRUE
10407,18-04-2022,Male,53,Munster,Business,TRUE,FALSE,3,2,1,2,3,3,3,3,4,TRUE
193333,23-09-2021,Female,37,Munster,Business,TRUE,FALSE,1,1,5,5,5,5,4,3,5,TRUE
384128,07-11-2022,Male,,,Personal,TRUE,TRUE,5,5,4,2,1,3,5,4,3,TRUE
232755,09-11-2022,Male,42,Leinster,Business,TRUE,FALSE,2,2,5,3,5,3,4,4,3,TRUE
236496,07-08-2022,Male,48,Leinster,Business,TRUE,FALSE,4,1,4,4,5,1,4,5,5,TRUE
278958,02-11-2022,Male,36,Munster,Business,TRUE,FALSE,2,2,2,4,4,,2,4,4,FALSE
90094,15-04-2022,Female,62,Munster,Business,TRUE,FALSE,3,2,4,3,5,5,5,4,1,TRUE
106761,01-12-2021,Female,48,Leinster,Business,TRUE,FALSE,2,2,2,3,3,3,3,4,3,FALSE
366645,05-07-2021,Female,32,Leinster,Personal,TRUE,TRUE,1,1,2,2,3,3,3,5,3,FALSE
369040,18-11-2021,Female,76,,Personal,FALSE,TRUE,2,4,2,3,1,4,4,5,1,FALSE
102957,07-03-2022,Not specified,,Connacht,Personal,TRUE,FALSE,2,2,4,4,4,4,3,,4,FALSE
384183,18-10-2021,,54,Leinster,Personal,TRUE,TRUE,1,1,1,3,4,3,2,1,4,FALSE
291295,27-10-2021,Male,47,Leinster,Business,TRUE,FALSE,5,5,4,4,5,5,5,5,4,TRUE
302581,30-01-2021,Female,,Ulster,Personal,FALSE,TRUE,4,1,1,4,1,2,2,2,4,FALSE
292548,06-07-2021,Male,43,Ulster,Business,TRUE,FALSE,4,4,5,4,4,4,4,4,,TRUE
131630,05-02-2021,Female,35,Leinster,Business,TRUE,FALSE,2,4,3,1,1,3,4,4,1,FALSE
259374,21-08-2021,Female,32,Munster,Business,TRUE,FALSE,2,5,2,1,3,2,2,1,1,FALSE
97451,09-06-2022,Male,39,,Personal,TRUE,FALSE,3,4,3,5,,4,1,4,,TRUE
364525,31-05-2021,Female,,Leinster,Business,TRUE,FALSE,3,3,4,3,4,,3,4,4,FALSE
6332,01-08-2022,,29,Connacht,Personal,TRUE,FALSE,1,1,4,3,3,4,4,4,3,FALSE
164403,08-01-2021,Male,62,Munster,Business,TRUE,FALSE,5,1,4,5,5,5,5,5,3,TRUE
18203,02-05-2022,Male,50,Leinster,Personal,TRUE,FALSE,2,2,4,5,4,4,4,4,2,TRUE
239015,15-05-2021,Male,,Leinster,Personal,TRUE,FALSE,3,4,5,4,,3,3,3,1,TRUE
34063,23-06-2022,Female,67,Leinster,Business,TRUE,FALSE,4,2,4,5,4,4,4,4,2,TRUE
150984,09-11-2022,,,Connacht,Personal,TRUE,TRUE,2,2,2,4,2,2,1,2,5,FALSE
76694,01-07-2021,Female,46,Ulster,Business,TRUE,FALSE,4,4,4,4,2,2,4,2,5,TRUE
338740,23-07-2021,Male,60,Munster,Business,FALSE,FALSE,3,5,5,4,5,4,2,5,5,TRUE
193815,08-11-2022,Female,84,Munster,Business,TRUE,FALSE,4,1,3,3,4,,4,4,2,FALSE
143071,13-06-2022,,58,Leinster,Business-Plus,FALSE,FALSE,4,1,1,4,4,4,4,4,3,TRUE
37100,22-07-2022,Male,52,Ulster,Business,TRUE,FALSE,5,2,5,5,1,3,5,2,5,TRUE
194990,23-10-2021,Female,45,Leinster,Business,FALSE,FALSE,2,5,2,2,1,4,2,3,2,FALSE
24309,26-01-2021,,66,Munster,Personal,TRUE,FALSE,4,2,4,5,4,1,3,4,5,TRUE
29730,17-04-2022,Female,39,Connacht,Business,TRUE,FALSE,3,4,4,,4,3,4,1,4,TRUE
312782,26-06-2021,Female,46,Leinster,Personal,TRUE,FALSE,5,4,1,5,5,4,1,1,5,TRUE
273033,13-04-2022,Male,44,,Business,TRUE,FALSE,3,2,4,1,4,3,3,3,,FALSE
219593,19-02-2021,Female,55,Munster,Personal,TRUE,TRUE,3,3,3,4,4,3,3,4,4,FALSE
282133,27-08-2021,Female,48,Leinster,Personal,TRUE,TRUE,1,2,1,3,3,4,3,3,3,FALSE
104849,11-10-2021,Female,,Ulster,Business,FALSE,FALSE,1,5,3,3,1,1,1,1,2,FALSE
263193,22-07-2022,Female,62,Connacht,Personal,FALSE,FALSE,2,3,4,3,1,3,2,2,3,FALSE
378846,25-11-2022,f,37,Munster,Personal,TRUE,FALSE,4,4,3,1,5,4,3,1,5,TRUE
27721,13-07-2022,Male,24,Munster,Personal,TRUE,TRUE,2,2,2,1,4,2,5,5,,FALSE
55416,13-03-2022,Female,28,Connacht,Personal,TRUE,FALSE,3,3,3,4,3,1,3,3,3,FALSE
278851,19-01-2021,,,Leinster,Business,TRUE,FALSE,5,5,4,5,4,,4,4,5,TRUE
215739,02-11-2021,Female,66,Munster,Personal,TRUE,TRUE,2,2,4,3,3,2,4,3,,FALSE
148103,25-08-2021,,70,Munster,Personal,FALSE,FALSE,1,4,2,2,3,3,3,3,,FALSE
281942,04-09-2022,Female,47,,Business,TRUE,FALSE,3,3,3,2,5,5,4,5,1,TRUE
48086,13-08-2022,Male,47,Connacht,Personal,TRUE,TRUE,2,4,3,3,3,4,1,4,1,FALSE
138418,24-03-2021,f,33,Munster,Personal,TRUE,TRUE,2,3,3,4,5,2,3,4,5,TRUE
352088,16-09-2021,Male,32,,Personal,TRUE,FALSE,2,2,2,1,4,2,3,3,4,FALSE
160316,10-12-2022,Female,,Leinster,Business,TRUE,TRUE,4,3,4,1,3,5,4,5,3,FALSE
287533,29-09-2022,Not specified,31,,Personal,TRUE,TRUE,,2,4,2,3,4,3,4,3,FALSE
340231,09-03-2021,Female,64,Ulster,Business,TRUE,FALSE,1,1,4,5,2,5,5,5,,TRUE
331907,07-02-2022,Male,65,Leinster,Business,FALSE,FALSE,1,1,5,4,1,4,4,4,3,TRUE
27786,20-03-2021,Female,44,Ulster,Business,TRUE,FALSE,1,1,5,4,5,,5,2,4,TRUE
349162,12-09-2022,m,54,Leinster,Business,TRUE,TRUE,4,3,1,4,1,1,1,2,5,TRUE
251516,20-03-2021,Male,39,Munster,Personal,TRUE,TRUE,1,1,1,2,5,5,1,3,5,FALSE
314358,24-11-2021,m,43,Munster,Business,FALSE,FALSE,2,2,2,2,2,3,4,4,3,FALSE
58953,01-06-2022,Female,52,,Personal,TRUE,FALSE,2,3,2,3,2,4,3,1,2,TRUE
132435,03-07-2021,,37,Munster,Business,TRUE,FALSE,4,4,4,4,4,5,4,5,4,TRUE
186553,17-07-2021,Female,27,,Personal,TRUE,TRUE,1,1,1,,2,3,5,5,2,FALSE
334587,17-02-2022,Male,39,Leinster,Business-Plus,FALSE,FALSE,3,1,5,3,3,4,1,5,,TRUE
68613,20-08-2021,Not specified,39,Leinster,Business,TRUE,FALSE,2,2,4,2,4,4,5,5,,TRUE
178854,03-04-2021,m,64,Leinster,Business,TRUE,FALSE,3,1,3,2,3,3,3,3,,FALSE
263452,02-05-2021,Male,66,,Business-Plus,FALSE,TRUE,1,1,1,4,1,1,4,3,1,FALSE
296409,26-08-2021,Not specified,20,Connacht,Personal,TRUE,TRUE,1,2,4,3,4,2,,4,4,FALSE
38262,07-01-2022,Female,25,Leinster,Personal,TRUE,TRUE,1,1,1,2,3,2,3,2,3,FALSE
6658,18-03-2022,Male,48,Leinster,Business,TRUE,TRUE,1,1,1,4,1,1,5,2,1,FALSE
193968,04-02-2021,f,61,,Personal,TRUE,FALSE,3,4,4,5,4,4,2,4,1,TRUE
17971,30-08-2021,Male,,Connacht,Business-Plus,FALSE,TRUE,3,3,3,1,2,2,1,2,2,FALSE
111024,29-09-2022,Female,20,Leinster,Business-Plus,TRUE,TRUE,3,3,3,2,5,2,1,2,2,FALSE
224867,10-06-2022,Female,,Leinster,Personal,TRUE,FALSE,1,1,1,2,2,4,4,3,2,FALSE
264647,02-03-2021,,42,Ulster,Business,TRUE,FALSE,1,3,3,3,1,2,4,4,1,FALSE
387325,26-06-2021,Not specified,43,Leinster,Business-Plus,FALSE,TRUE,4,4,4,3,4,3,1,5,4,FALSE
294418,24-03-2022,,32,,Business,TRUE,FALSE,5,5,1,2,2,2,2,4,,TRUE
198167,10-11-2021,Female,47,Leinster,Business,TRUE,TRUE,3,3,3,2,3,4,2,2,3,FALSE
300352,21-10-2021,,48,Leinster,Business,TRUE,FALSE,2,3,3,3,3,3,3,3,2,TRUE
388588,13-06-2022,Male,52,Leinster,Business,TRUE,TRUE,3,3,1,2,2,4,5,5,3,FALSE
178728,17-01-2022,Male,18,Ulster,Personal,TRUE,TRUE,3,4,4,2,3,,4,3,3,FALSE
124583,22-01-2021,Male,50,,Business,TRUE,FALSE,3,4,4,5,4,4,4,,5,TRUE
150751,10-02-2021,,61,Ulster,Personal,FALSE,FALSE,4,1,4,2,4,,1,2,4,TRUE
188575,16-01-2021,m,32,Ulster,Business,TRUE,TRUE,5,5,5,4,1,4,5,5,5,TRUE
102351,26-04-2021,,58,Leinster,Personal,FALSE,FALSE,3,4,3,2,2,2,2,2,2,TRUE
300482,24-02-2022,Male,44,Leinster,Personal,TRUE,FALSE,2,3,3,3,3,3,5,,3,TRUE
